dat,lat,lon,crs,spd,alt,d_dat,d_alt,roc
2018-07-15 22:51:00+00:00,29.779946666666664,-95.42199999999998,15.0,2.3333333333333335,38.0,20.0,0.0,0.0
2018-07-15 22:52:00+00:00,29.7805,-95.42177666666667,57.333333333333336,2.0,38.0,20.0,0.0,0.0
2018-07-15 22:53:00+00:00,29.7805,-95.42094666666667,95.33333333333333,2.3333333333333335,38.0,20.0,0.0,0.0
2018-07-15 22:54:00+00:00,29.78067,-95.4205,172.0,1.5,38.0,20.0,0.0,0.0
2018-07-15 22:55:00+00:00,29.78067,-95.4205,0.0,0.0,38.5,30.0,0.0,-0.0125
2018-07-15 22:56:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 22:57:00+00:00,29.78067,-95.420415,0.0,0.0,38.5,30.0,0.0,-0.0125
2018-07-15 22:58:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 22:59:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:00:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:01:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:02:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:03:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:04:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,30.0,14.0,0.7
2018-07-15 23:05:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:06:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:07:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:08:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:09:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:10:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:11:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:12:00+00:00,29.780829999999998,-95.4205,356.0,0.0,66.0,40.0,0.0,0.0
2018-07-15 23:13:00+00:00,29.780749999999998,-95.4205,178.0,0.0,57.0,30.0,-9.0,-0.45
2018-07-15 23:14:00+00:00,29.78067,-95.4205,0.0,0.0,48.0,40.0,0.0,0.0
2018-07-15 23:15:00+00:00,29.780749999999998,-95.420415,161.5,0.5,43.0,40.0,-5.0,-0.125
2018-07-15 23:16:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:17:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:18:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:19:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:20:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:21:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:22:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:23:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:24:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:25:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:26:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:27:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:28:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:29:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:30:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:31:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:32:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:33:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:34:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:35:00+00:00,29.780829999999998,-95.42033,323.0,1.0,38.0,40.0,0.0,0.0
2018-07-15 23:36:00+00:00,29.7805,-95.42025000000001,0.0,0.0,36.0,30.0,,
2018-07-15 23:37:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-15 23:38:00+00:00,29.780776666666668,-95.42027666666668,0.0,0.0,232.0,26.666666666666668,94.66666666666667,2.416666666666667
2018-07-15 23:39:00+00:00,29.781084999999997,-95.42083000000001,0.0,0.0,299.0,20.0,-17.5,-0.875
2018-07-15 23:40:00+00:00,29.780835,-95.42058,0.0,0.0,161.5,30.0,-123.5,-6.175
2018-07-15 23:41:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:42:00+00:00,29.780749999999998,-95.420415,15.5,0.0,107.0,30.0,69.0,3.45
2018-07-15 23:43:00+00:00,29.780829999999998,-95.4205,31.0,0.0,176.0,40.0,0.0,0.0
2018-07-15 23:44:00+00:00,29.780749999999998,-95.420335,15.5,0.0,124.5,40.0,-51.5,-1.2875
2018-07-15 23:45:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,30.0,-17.5,-0.875
2018-07-15 23:46:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:47:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-15 23:48:00+00:00,29.78067,-95.42033,0.0,0.0,73.0,30.0,17.5,0.875
2018-07-15 23:49:00+00:00,29.78067,-95.42033,0.0,0.0,73.0,40.0,0.0,0.0
2018-07-15 23:50:00+00:00,29.78067,-95.42033,0.0,0.0,73.0,40.0,0.0,0.0
2018-07-15 23:51:00+00:00,29.78067,-95.42033,0.0,0.0,73.0,40.0,0.0,0.0
2018-07-15 23:52:00+00:00,29.78067,-95.42033,0.0,0.0,73.0,40.0,0.0,0.0
2018-07-15 23:53:00+00:00,29.78067,-95.42033,0.0,0.0,73.0,40.0,0.0,0.0
2018-07-15 23:54:00+00:00,29.780749999999998,-95.420415,93.5,0.0,74.0,30.0,1.0,0.05
2018-07-15 23:55:00+00:00,29.780829999999998,-95.4205,187.0,0.0,75.0,40.0,0.0,0.0
2018-07-15 23:56:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,-26.0,-0.65
2018-07-15 23:57:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-15 23:58:00+00:00,29.780749999999998,-95.420415,0.0,0.0,66.0,30.0,17.0,0.85
2018-07-15 23:59:00+00:00,29.780829999999998,-95.42033,0.0,0.0,83.0,40.0,0.0,0.0
2018-07-16 00:00:00+00:00,29.780749999999998,-95.420415,0.0,0.0,68.0,40.0,-15.0,-0.375
2018-07-16 00:01:00+00:00,29.78067,-95.4205,0.0,0.0,53.0,40.0,0.0,0.0
2018-07-16 00:02:00+00:00,29.78067,-95.4205,0.0,0.0,53.0,40.5,0.0,0.0
2018-07-16 00:03:00+00:00,29.78067,-95.4205,0.0,0.0,53.0,39.0,0.0,0.0
2018-07-16 00:04:00+00:00,29.78067,-95.4205,0.0,0.0,53.0,41.5,0.0,0.0
2018-07-16 00:05:00+00:00,29.78067,-95.4205,0.0,0.0,53.0,38.0,0.0,0.0
2018-07-16 00:06:00+00:00,29.78067,-95.42033,109.0,0.0,37.0,39.5,-8.0,-0.20512820512820512
2018-07-16 00:07:00+00:00,29.78067,-95.42033,109.0,0.0,37.0,40.0,0.0,0.0
2018-07-16 00:08:00+00:00,29.78067,-95.42033,109.0,0.0,37.0,40.5,0.0,0.0
2018-07-16 00:09:00+00:00,29.78067,-95.42033,109.0,0.0,37.0,39.0,0.0,0.0
2018-07-16 00:10:00+00:00,29.78067,-95.42033,109.0,0.0,37.0,40.0,0.0,0.0
2018-07-16 00:11:00+00:00,29.78067,-95.42033,109.0,0.0,37.0,40.0,0.0,0.0
2018-07-16 00:12:00+00:00,29.78067,-95.42033,109.0,0.0,37.0,40.0,0.0,0.0
2018-07-16 00:13:00+00:00,29.781,-95.42033,0.0,0.0,,30.0,,
2018-07-16 00:14:00+00:00,29.781,-95.42033,0.0,0.0,,40.0,,
2018-07-16 00:15:00+00:00,29.780835,-95.42033,0.0,0.0,1.0,30.0,,
2018-07-16 00:16:00+00:00,29.78067,-95.42033,0.0,0.0,1.0,40.0,0.0,0.0
2018-07-16 00:17:00+00:00,29.78067,-95.42033,0.0,0.0,1.0,40.0,0.0,0.0
2018-07-16 00:18:00+00:00,29.78067,-95.42033,0.0,0.0,1.0,40.0,0.0,0.0
2018-07-16 00:19:00+00:00,29.78067,-95.42033,0.0,0.0,1.0,40.0,0.0,0.0
2018-07-16 00:20:00+00:00,29.78067,-95.42033,0.0,0.0,1.0,40.0,0.0,0.0
2018-07-16 00:21:00+00:00,29.780749999999998,-95.420335,145.5,1.5,44.5,30.0,24.5,0.75
2018-07-16 00:22:00+00:00,29.780585000000002,-95.420415,0.0,0.0,29.0,20.0,-10.0,-0.5
2018-07-16 00:23:00+00:00,29.7805,-95.42038666666667,0.0,0.0,19.5,26.666666666666668,0.0,0.0
2018-07-16 00:24:00+00:00,29.7805,-95.420415,119.0,1.0,38.0,30.0,,
2018-07-16 00:25:00+00:00,29.780585000000002,-95.42067,0.0,0.0,6.0,30.0,-15.5,-0.7999999999999999
2018-07-16 00:26:00+00:00,29.7805,-95.42067,0.0,0.0,22.5,30.0,15.5,0.775
2018-07-16 00:27:00+00:00,29.7805,-95.42067,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 00:28:00+00:00,29.780414999999998,-95.420585,0.0,0.0,,40.0,,
2018-07-16 00:29:00+00:00,29.780414999999998,-95.4205,0.0,0.0,,30.0,,
2018-07-16 00:30:00+00:00,29.7805,-95.420415,0.0,0.0,,30.0,,
2018-07-16 00:31:00+00:00,29.78033,-95.42017,0.0,0.0,,30.0,,
2018-07-16 00:32:00+00:00,29.7805,-95.42025000000001,0.0,0.0,,30.0,,
2018-07-16 00:33:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:34:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:35:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:36:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:37:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:38:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:39:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:40:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:41:00+00:00,29.78067,-95.4205,0.0,0.0,,41.0,,
2018-07-16 00:42:00+00:00,29.78067,-95.42027666666667,0.0,0.0,,26.333333333333332,,
2018-07-16 00:43:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:44:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:45:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:46:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:47:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:48:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:49:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:50:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:51:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:52:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:53:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:54:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:55:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:56:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:57:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:58:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 00:59:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:00:00+00:00,29.78067,-95.4205,0.0,0.0,,40.5,,
2018-07-16 01:01:00+00:00,29.78067,-95.4205,0.0,0.0,,39.0,,
2018-07-16 01:02:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:03:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:04:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:05:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:06:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:07:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:08:00+00:00,29.78067,-95.4205,0.0,0.0,,40.5,,
2018-07-16 01:09:00+00:00,29.78067,-95.4205,0.0,0.0,,39.0,,
2018-07-16 01:10:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:11:00+00:00,29.78067,-95.4205,0.0,0.0,,40.0,,
2018-07-16 01:12:00+00:00,29.780749999999998,-95.420415,0.0,0.0,38.0,40.0,,
2018-07-16 01:13:00+00:00,29.780946666666665,-95.4205,0.0,0.0,38.0,20.0,0.0,0.0
2018-07-16 01:14:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:15:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:16:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:17:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:18:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:19:00+00:00,29.780776666666664,-95.42022333333334,98.66666666666667,0.0,41.333333333333336,26.666666666666668,1.6666666666666667,0.08333333333333333
2018-07-16 01:20:00+00:00,29.780829999999998,-95.42017,296.0,0.0,43.0,40.0,0.0,0.0
2018-07-16 01:21:00+00:00,29.780829999999998,-95.42033,294.0,0.0,38.0,40.0,-2.5,-0.0625
2018-07-16 01:22:00+00:00,29.780829999999998,-95.42033,294.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:23:00+00:00,29.780829999999998,-95.42033,294.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:24:00+00:00,29.780829999999998,-95.420415,297.0,0.0,41.0,30.0,3.0,0.15
2018-07-16 01:25:00+00:00,29.780829999999998,-95.4205,300.0,0.0,44.0,40.0,0.0,0.0
2018-07-16 01:26:00+00:00,29.780829999999998,-95.4205,300.0,0.0,44.0,40.0,0.0,0.0
2018-07-16 01:27:00+00:00,29.780829999999998,-95.4205,300.0,0.0,44.0,40.0,0.0,0.0
2018-07-16 01:28:00+00:00,29.780829999999998,-95.4205,300.0,0.0,44.0,40.0,0.0,0.0
2018-07-16 01:29:00+00:00,29.780749999999998,-95.4205,150.0,0.0,41.0,30.0,-3.0,-0.15
2018-07-16 01:30:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:31:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 01:32:00+00:00,29.780829999999998,-95.42033,184.0,0.0,30.0,30.0,-4.0,-0.2
2018-07-16 01:33:00+00:00,29.78067,-95.4205,0.0,0.0,16.0,30.0,-7.0,-0.35
2018-07-16 01:34:00+00:00,29.78067,-95.4205,0.0,0.0,16.0,40.0,0.0,0.0
2018-07-16 01:35:00+00:00,29.78067,-95.4205,0.0,0.0,16.0,40.0,0.0,0.0
2018-07-16 01:36:00+00:00,29.78067,-95.4205,10.0,0.0,27.0,30.0,11.0,0.55
2018-07-16 01:37:00+00:00,29.781109999999998,-95.42038666666667,0.0,0.0,48.666666666666664,20.0,4.0,0.20000000000000004
2018-07-16 01:38:00+00:00,29.781670000000002,-95.4205,0.0,0.0,,30.0,,
2018-07-16 01:39:00+00:00,29.781585,-95.42025000000001,57.0,0.0,40.0,30.0,,
2018-07-16 01:40:00+00:00,29.78067,-95.4205,250.0,0.0,20.0,30.0,0.0,0.0
2018-07-16 01:41:00+00:00,29.78067,-95.420415,169.0,0.5,35.0,30.0,6.0,0.375
2018-07-16 01:42:00+00:00,29.780776666666664,-95.42032999999999,78.66666666666667,0.3333333333333333,42.0,20.0,5.666666666666667,0.2833333333333334
2018-07-16 01:43:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:44:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:45:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:46:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:47:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:48:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:49:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:50:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:51:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:52:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:53:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:54:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:55:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:56:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:57:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 01:58:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,37.5,0.0,0.0
2018-07-16 01:59:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,46.0,0.0,0.0
2018-07-16 02:00:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,39.5,0.0,0.0
2018-07-16 02:01:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 02:02:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 02:03:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 02:04:00+00:00,29.78067,-95.4205,0.0,0.0,49.0,40.0,0.0,0.0
2018-07-16 02:05:00+00:00,29.78067,-95.4205,0.0,0.0,93.0,30.0,44.0,2.2
2018-07-16 02:06:00+00:00,29.780749999999998,-95.420085,32.0,3.0,41.5,20.0,-46.0,-2.3000000000000003
2018-07-16 02:07:00+00:00,29.78067,-95.42033,0.0,0.0,42.0,40.0,-1.5,-0.0375
2018-07-16 02:08:00+00:00,29.78067,-95.42033,0.0,0.0,42.0,40.0,0.0,0.0
2018-07-16 02:09:00+00:00,29.78067,-95.42033,0.0,0.0,42.0,40.0,0.0,0.0
2018-07-16 02:10:00+00:00,29.7805,-95.420415,0.0,0.0,78.5,30.0,10.5,0.9125000000000001
2018-07-16 02:11:00+00:00,29.780335,-95.420165,0.0,0.0,87.0,20.0,-12.0,-0.5999999999999999
2018-07-16 02:12:00+00:00,29.78067,-95.420415,0.0,0.0,38.5,40.0,-0.5,-0.01282051282051282
2018-07-16 02:13:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 02:14:00+00:00,29.78067,-95.420415,0.0,0.0,37.5,30.0,-0.5,-0.025
2018-07-16 02:15:00+00:00,29.78067,-95.42033,0.0,0.0,37.0,40.0,0.0,0.0
2018-07-16 02:16:00+00:00,29.78067,-95.42033,0.0,0.0,37.0,40.0,0.0,0.0
2018-07-16 02:17:00+00:00,29.780946666666665,-95.42027666666668,8.666666666666666,0.6666666666666666,36.0,26.666666666666668,-1.0,-0.05
2018-07-16 02:18:00+00:00,29.780835,-95.420415,0.0,0.0,,30.0,,
2018-07-16 02:19:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,30.0,0.0,0.0
2018-07-16 02:20:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:21:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:22:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:23:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:24:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:25:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:26:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:27:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:28:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:29:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:30:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:31:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:32:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:33:00+00:00,29.78067,-95.42033,0.0,0.0,36.0,40.0,0.0,0.0
2018-07-16 02:34:00+00:00,29.78067,-95.420415,0.0,0.0,37.0,30.0,1.0,0.05
2018-07-16 02:35:00+00:00,29.78067,-95.420415,0.0,0.0,38.5,30.0,0.0,-0.0125
2018-07-16 02:36:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 02:37:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 02:38:00+00:00,29.78067,-95.4205,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 02:39:00+00:00,29.78067,-95.420415,13.0,0.0,36.0,30.0,-2.0,-0.1
2018-07-16 02:40:00+00:00,29.78067,-95.42033,26.0,0.0,34.0,40.0,0.0,0.0
2018-07-16 02:41:00+00:00,29.78067,-95.42033,26.0,0.0,34.0,40.0,0.0,0.0
2018-07-16 02:42:00+00:00,29.78067,-95.42033,26.0,0.0,34.0,40.0,0.0,0.0
2018-07-16 02:43:00+00:00,29.780665,-95.42033,99.5,1.5,22.5,20.0,2.0,0.09999999999999998
2018-07-16 02:44:00+00:00,29.780443333333334,-95.4205,235.66666666666666,3.6666666666666665,29.666666666666668,26.666666666666668,0.0,0.0
2018-07-16 02:45:00+00:00,29.780833333333334,-95.42077666666667,0.0,1.0,19.0,20.0,-8.333333333333334,-0.4166666666666667
2018-07-16 02:46:00+00:00,29.781553333333335,-95.42033333333335,2.6666666666666665,1.0,32.666666666666664,20.0,9.333333333333334,0.4666666666666666
2018-07-16 02:47:00+00:00,29.781499999999998,-95.41972333333332,0.0,0.0,17.0,20.0,-10.0,-0.5
2018-07-16 02:48:00+00:00,29.78117,-95.41967,0.0,0.0,,40.0,,
2018-07-16 02:49:00+00:00,29.780999999999995,-95.41944333333333,24.0,0.0,41.0,26.666666666666668,,
2018-07-16 02:50:00+00:00,29.78072333333333,-95.41927666666668,73.66666666666667,0.3333333333333333,41.0,20.0,,
2018-07-16 02:51:00+00:00,29.780749999999998,-95.41991999999999,116.0,0.5,,30.0,,
2018-07-16 02:52:00+00:00,29.780833333333334,-95.42032999999999,87.66666666666667,1.3333333333333333,38.0,20.0,0.0,0.0
2018-07-16 02:53:00+00:00,29.780829999999998,-95.4205,256.0,2.0,38.0,40.0,0.0,0.0
2018-07-16 02:54:00+00:00,29.78067,-95.42067,238.0,2.0,38.0,40.0,0.0,0.0
2018-07-16 02:55:00+00:00,29.78067,-95.42067,238.0,2.0,38.0,40.0,0.0,0.0
2018-07-16 02:56:00+00:00,29.78067,-95.42067,238.0,2.0,38.0,40.0,0.0,0.0
2018-07-16 02:57:00+00:00,29.78067,-95.4205,180.0,0.0,38.0,30.0,0.0,0.0
2018-07-16 02:58:00+00:00,29.78067,-95.4205,180.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 02:59:00+00:00,29.78067,-95.42033,0.0,0.0,88.0,40.0,25.0,0.625
2018-07-16 03:00:00+00:00,29.78067,-95.420415,119.0,0.5,38.0,20.0,-25.0,-1.25
2018-07-16 03:01:00+00:00,29.78067,-95.42033,41.0,0.5,38.0,40.0,0.0,0.0
2018-07-16 03:02:00+00:00,29.78067,-95.42033,11.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:03:00+00:00,29.78067,-95.42033,11.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:04:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,30.0,0.0,0.0
2018-07-16 03:05:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:06:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:07:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:08:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:09:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:10:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:11:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:12:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:13:00+00:00,29.78067,-95.42033,0.0,0.0,38.0,40.0,0.0,0.0
2018-07-16 03:14:00+00:00,29.78067,-95.42033,0.0,0.0,38.5,40.0,0.5,0.0125
2018-07-16 03:15:00+00:00,29.78067,-95.42033,0.0,0.0,39.0,40.0,0.0,0.0
2018-07-16 03:16:00+00:00,29.78067,-95.42033,0.0,0.0,39.0,40.0,0.0,0.0
2018-07-16 03:17:00+00:00,29.78067,-95.42033,0.0,0.0,39.0,40.0,0.0,0.0
